BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Ferrer, Eulalio: Información y comunicación. México D.F.: Fondo de Cultura Económica, 1997.	Ferrer, Eulalio	Información y comunicación	1997	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	México	México y Centroamérica			En sus principios, la información se concibe como una teoría matemática que desembocará en el ancho mar de la electrónica y sus anexos. La base tutelar es la cibernética, que curiosamente empezó a desarrollar en México, hacia 1930, Norbert Wiener, con la valiosa colaboración del científico mexicano Arturo Rosenblueth. El fin teórico era encontrar una relación común entre el funcionamiento de las máquinas y los nervios humanos. Cibernética deriva de la palabra griega Kibernesis
Ferrer, Eulalio: Información y comunicación. México D.F.: Fondo de Cultura Económica, 1997.	Ferrer, Eulalio	Información y comunicación	1997	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	México	México y Centroamérica			del tema. La comunicación exige en todos los medios lo que se ha vuelto, seguramente, la tarea más difícil: condensar, sintetizar, consustanciar. La actualidad es algo que puede dejar de serlo en unos minutos o segundos con todo el inmenso torrente de sus flujos, a la velocidad instantánea de la electrónica y de los satélites. Es medida de costo y limitación de espacio. El exceso informativo necesita tamizarse, ordenarse, filtrarse... Transformarse en un mensaje válido: esto es, en comunicación. Muchos comportamientos y decisiones dependen de ella. Hoy es más vigente que nunca la tesis de Schiller: "
«Agenda Abierta». El Siglo. Panamá: elsiglo.com, 1997-05-05.		El Siglo	1997	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Panamá	México y Centroamérica		Versión realizada sobre texto marcado HTML	de Crónicas marcianas y otras obras de grata recordación, censuraba el desinterés creciente del público por los libros y la tendencia de la gente a percibir el mundo y a captar información a través de imágenes y discos compactos. Para el insigne maestro estadounidense de la ciencia ficción, el libro no perderá (a pesar de los prodigios de la electrónica y de los incesantes avances tecnológicos) su papel ni su condición de instrumento formativo y cultura de primer orden.
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			Cuando era estudiante de electrónica en la Universidad Nacional de Ingeniería en Lima, había tres áreas muy independientes las unas de las otras que, uno podía elegir para especializarse y que eran: computadoras, control y comunicaciones. Debido a las letras iniciales de estás áreas se les llamaba la regla de las 3 C. En aquel entonces, estas áreas
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			sistema abierto con normas muy precisas y aceptadas en la comunidad telefónica y no de propiedad de un determinado fabricante que mantiene al resto de la industria en las tinieblas. Como sistema abierto, existen normas, especificaciones, esquemas, circuitos, etc. que cualquier persona puede obtener, estudiar y construir. Sabiendo un poco de electrónica, se puede diseñar o construir de un diseño ya hecho, la interfase a un computador. Por ejemplo, existen diseños publicados en revistas de electrónica para hobistas que contienen todos los circuitos de una central telefónica, e incluso un kit de componentes para construir su propio sistema. Es decir, no es necesario ni siquiera conocimientos avanzados
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			en las tinieblas. Como sistema abierto, existen normas, especificaciones, esquemas, circuitos, etc. que cualquier persona puede obtener, estudiar y construir. Sabiendo un poco de electrónica, se puede diseñar o construir de un diseño ya hecho, la interfase a un computador. Por ejemplo, existen diseños publicados en revistas de electrónica para hobistas que contienen todos los circuitos de una central telefónica, e incluso un kit de componentes para construir su propio sistema. Es decir, no es necesario ni siquiera conocimientos avanzados de electrónica para construir aparatos de este tipo.
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			se puede diseñar o construir de un diseño ya hecho, la interfase a un computador. Por ejemplo, existen diseños publicados en revistas de electrónica para hobistas que contienen todos los circuitos de una central telefónica, e incluso un kit de componentes para construir su propio sistema. Es decir, no es necesario ni siquiera conocimientos avanzados de electrónica para construir aparatos de este tipo.
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			l libro como el fundador del imperio digital, también hizo otras importantes contribuciones en el campo de las comunicaciones. Marconi fue un ingeniero italiano que hizo importantes contribuciones en el área de comunicación inalámbrica. Entre muchas cosas, a la compañía Bell Telephone se le debe la invención del transistor, elemento fundamental de la electrónica moderna que ha permitido el desarrollo tecnológico a partir de la mitad del presente siglo. Es el transistor el que ha permitido hacer realidad sistemas tan complejos como el computador y el sistema multimedia.
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			digital. Una vez dentro del computador, se pueden hacer toda clase de operaciones con la información digital de audio, usando software en lugar de circuitos electrónicos analógicos como se los hacía antes. A todas estas operaciones se le denomina procesamiento digital de señales (digital signal processing, DSP) y es un campo muy importante de electrónica. Para completar el proceso se requiere que la información digital que representa el sonido sea convertido a una forma que sea detectable por seres humanos lo cual se hace con el convertidor digital-analógico. Generalmente todos estos componentes, el DAC, DSP y el ADC están incorporados dentro de  la tarjeta de sonido. Pero lo más importante
Pimentel, Juan R.: Multimedia para todos. Lima: Hozlo S.R.L, 1997.	Pimentel, Juan R.	Multimedia para todos	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			Como se vió anteriormente, construir un computador a partir de sus partes no es muy difícil, especialmente, si uno tiene conocimientos básicos de electrónica y computadores. Existen muchas compañías pequeñas que precisamente se dedican a esto, sólo ponen componentes y arman computadoras. La ventaja es que el precio es generalmente más bajo que las marcas reconocidas, pero la desventaja es que no ofrecen buenas prestaciones y la calidad no siempre es la que uno espera.
«Por EMILIO BOMBAY ». El Tiempo. Bogotá: ELTIEMPO.com, 1997-02-11.		El Tiempo	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Colombia	Caribe continental		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	El doctor Emilio Bombay ofrece consejos acertados sobre diferentes temas relacionados con la electrónica, salvo algunos casos en los que sus consejos son totalmente errados. Envíe sus preguntas a drbombay(AT)startext.net.
«CUARTETO DE CUERDAS». El Tiempo. Bogotá: ELTIEMPO.com, 1997-04-18.		El Tiempo	1997	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Colombia	Caribe continental		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas.	DISEÑO DE FILTROS. Un seminario para el diseño de filtros digitales se dictará en la calle 38 No. 17-45 desde el lunes y hasta el viernes entre las 5:00 y las 7:00 p.m. Estará a cargo del profesor Juan V. Lorenzo, de la universidad de las Villas, de Cuba. Dirigido a ingenieros en telecomunicaciones, electrónica, sistemas y afines. Cuesta 100.000 pesos para profesionales y 50.000 para estudiantes. Informes en los teléfonos 2873554, 2880078 y 2320453.
«¿Azul Profundo o mentes superficiales?». El Tiempo. Bogotá: ELTIEMPO.com, 1997-05-19.		El Tiempo	1997	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Colombia	Caribe continental		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	El doctor Emilio Bombay ofrece consejos acertados sobre diferentes temas relacionados con la electrónica, salvo algunos casos en los que sus consejos son totalmente errados. Envíe sus preguntas a drbombay@startext.net.
«Navegando por el ciberespacio». El Tiempo. Bogotá: ELTIEMPO.com, 1997-05-19.		El Tiempo	1997	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Colombia	Caribe continental		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Para quienes creen que la electrónica e Internet van a acabar con los libros de papel, esta semana presentamos tres buenos ejemplos del culto que se rinde a la letra impresa en la red mundial.
«Mitos y realidades del hombre biónico». El Tiempo. Bogotá: ELTIEMPO.com, 1997-07-17.		El Tiempo	1997	Primera edición	No ficción	Escrito	Prensa	Salud	Colombia	Caribe continental		Versión realizada sobre texto marcado HTML	"Con los avances que estamos viendo en la ciencia de materiales, la miniaturización y la electrónica, es posible que algún día veamos muchos dispositivos para reemplazar o complementar funciones corporales que estaban perdidas", señaló Alpert.
«Fiscalía pedirá a CONATEL que fundamente aumento al teléfono». La Tribuna. Tegucigalpa: La Tribuna, 1997-07-02.		La Tribuna	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Honduras	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	Sobre las llamadas que supuestamente hacen los técnicos de HONDUTEL y que cargan a los teléfonos domiciliarios, dijo que cualquier persona puede hacer lo mismo con sólo conocer de electrónica.
«Fiscalía pedirá a CONATEL que fundamente aumento al teléfono». La Tribuna. Tegucigalpa: La Tribuna, 1997-07-02.		La Tribuna	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Honduras	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	"No precisamente son técnicos los que hacen llamadas de una línea, puede hacerlo perfectamente cualquier persona que conozca de electrónica", reiteró.
Rodríguez Delgado, Rafael: Del universo al ser humano. Hacia una concepción planetaria para el siglo XXI. Madrid: McGraw-Hill, 1997.	Rodríguez Delgado, Rafael	Del universo al ser humano. Hacia una concepción planetaria para el siglo XXI	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Mayúsculas acentuadas, con algunas excepciones aisladas. No se procesa el prólogo, que no es del autor. Al inicio de la página 1 de la edición electrónica se han insertado la introducción y los agradecimientos, que en el original llevan numeración romana y preceden a la página 1.	– Electrónica
Rodríguez Delgado, Rafael: Del universo al ser humano. Hacia una concepción planetaria para el siglo XXI. Madrid: McGraw-Hill, 1997.	Rodríguez Delgado, Rafael	Del universo al ser humano. Hacia una concepción planetaria para el siglo XXI	1997	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Mayúsculas acentuadas, con algunas excepciones aisladas. No se procesa el prólogo, que no es del autor. Al inicio de la página 1 de la edición electrónica se han insertado la introducción y los agradecimientos, que en el original llevan numeración romana y preceden a la página 1.	mundial contradictoria. Sus propios adelantos están provocando desequilibrios muy peligrosos. La lucha victoriosa contra la mortalidad infantil y la enfermedad ha acelerado la explosión demográfica en los países más pobres y ha detenido el aumento de nacimientos en los más ricos. El trabajo humano se ha hecho un bien escaso en aquellas zonas en las que la electrónica y la robotización son mucho más productivas que el esfuerzo individual. El rápido crecimiento de las redes mundiales de comunicación-información convierte nuestro planeta en una unidad virtual, pero dentro de ella otorga ventajas competitivas a quienes saben utilizarlas en provecho propio.
«Cayeron en EE UU en 0,4% órdenes industriales». El Universal. Caracas: Electronic Publishing Group, 1997-01-08.		El Universal	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	El sector de la electrónica registró la mayor caída de noviembre de 1996 con el 9,1 por ciento, contra un aumento del 17,2 en el mes de octubre.
«El aniversario de Copei». El Universal. Caracas: Electronic Publishing Group, 1997-01-08.		El Universal	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	producido en el mundo cambios más importantes que en toda la historia anterior de la humanidad. Especialmente en el campo de la ciencia y de la tecnología. Tales cambios han influido notablemente en los modos de vida y, por tanto, en el comportamiento de la sociedad. Medítese lo que han significado el desarrollo de la electrónica, la televisión, la computación, la comunicación por satélite, la fibra óptica y toda la nueva realidad que engloba el concepto de informática. Tanto que ya se propone para denominación de una nueva era en la historia del hombre como poblador del planeta.
98103011. Boletín impreso 1998. s.l.: s.n., 1998.		98103011. Boletín impreso 1998	1998	Primera edición	No ficción	Escrito	Miscelánea	Artes, cultura y espectáculos	España				CHIP. Término de origen inglés, que a su vez proviene del lenguaje informático, y que sirve para denominar un pequeño circuito integrado que realiza numerosas funciones en ordenadores y dispositivos electrónicos. El importante desembarco de la electrónica en el automóvil en los últimos años ha hecho que numerosos sistemas integrados y centralitas de gestión y control, que representan la parte fundamental en el funcionamiento de equipos como el ABS, los dispositivos de alimentación del motor, los climatizadores, la suspensión inteligente, el airbag, etc., estén formados por circuitos construidos a
98104020. Propaganda impresa 1998. s.l.: s.n., s.a..		98104020. Propaganda impresa 1998	1998	Fecha de adquisición	No ficción	Escrito	Miscelánea	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	Porque sólo mediante la Electrónica, podíamos convertir la tecnología más compleja en algo tan sencillo como mover un dedo.
VV.AA.: Música. Madrid: Santillana, 1998.	VV.AA.	Música	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Curso 4º ESO	ruidos extraídos directamente de la realidad. Pero fue en Alemania donde se sentaron las bases de la música electrónica, en la que los  sonidos se producían por medio de aparatos que los sintetizaban (precursores de los actuales sintetizadores), y con una mentalidad musical mucho más cercana a la estética serial. La aparición de la electrónica y con ella la posibilidad de «construir» sonidos a voluntad fue recibida con euforia por los vanguardistas.
VV.AA.: Música. Madrid: Santillana, 1998.	VV.AA.	Música	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Curso 4º ESO	Los logros principales se produjeron en torno al Estudio Electrónico de la Radio de Colonia y fueron aportados por Stockhausen, entre cuyas obras citaremos El canto de los adolescentes. Sin embargo, la electrónica planteaba a los compositores el problema de la supresión de los instrumentos tradicionales y del intérprete, lo que la hacía inadecuada para el concierto. La solución pasó por el uso combinado de música electrónica e instrumentos tradicionales en la misma obra. Desde entonces es habitual el uso simultáneo en concierto de grupos o conjuntos instrumentales tradicionales
VV.AA.: Música. Madrid: Santillana, 1998.	VV.AA.	Música	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Curso 4º ESO	limitaciones de tiempo, espacio y profesionalización. [...] El pop electrónico puede programarse por entero en casa o en un pequeño estudio muchísimo más barato de coste, volcando más tarde los datos electrónicos en el estudio estándar, con lo que supone de ahorro y de tiempo de facturación. Desde la irrupción de la electrónica digital en el mundo de la grabación de discos los estudios de grabación han cambiado su fisonomía, y muchos de ellos se están muriendo artística y profesionalmente.
VV.AA.: Música. Madrid: Santillana, 1998.	VV.AA.	Música	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Curso 4º ESO	Entre los músicos, el uso de sintetizadores se inició en los años 50, entre los miembros de la vanguardia musical posterior a la Segunda Guerra Mundial, con el desarrollo de la música concreta y la electrónica. Los compositores se interesaron seriamente por las posibilidades de manipulación artística que permitía la electrónica, pero esta tarea, de gran complejidad técnica, exigía estudios de gran coste a disposición del compositor y una considerable especialización.
VV.AA.: Música. Madrid: Santillana, 1998.	VV.AA.	Música	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Curso 4º ESO	Entre los músicos, el uso de sintetizadores se inició en los años 50, entre los miembros de la vanguardia musical posterior a la Segunda Guerra Mundial, con el desarrollo de la música concreta y la electrónica. Los compositores se interesaron seriamente por las posibilidades de manipulación artística que permitía la electrónica, pero esta tarea, de gran complejidad técnica, exigía estudios de gran coste a disposición del compositor y una considerable especialización.
VV.AA.: Música. Madrid: Santillana, 1998.	VV.AA.	Música	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Curso 4º ESO	En los años 60 la música pop y el cine descubrieron que la electrónica y el estudio de grabación permitían la utilización de sonidos interesantes para sus propósitos. Esto generó una demanda de la que los fabricantes se hicieron pronto eco, ofreciendo en los años posteriores aparatos cada vez más asequibles y de más sencillo manejo.
Adell, Joan-Elies: La música en la era digital. Lérida: Milenio, 1998.	Adell, Joan-Elies	La música en la era digital	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Preliminares: Introducción. Aunque se trata de una traducción, está hecha por el propio autor.	Las etapas del modo de información podrían ser definidas provisionalmente de la siguiente manera: cara a cara, mediatizada por el intercambio oral, la relación escrita, mediatizada por el intercambio impreso; y el intercambio mediatizado por la electrónica. Si el primer estadio se caracteriza por las correspondencias simbólicas, y el segundo se caracteriza por la representación mediante signos, el tercero se caracteriza por la simulación informática (Poster, 1990: 6). 14. Hay que matizar, sin embargo, como hace Jenaro Talens en una referencia a la obra de Poster (Talens
Adell, Joan-Elies: La música en la era digital. Lérida: Milenio, 1998.	Adell, Joan-Elies	La música en la era digital	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Preliminares: Introducción. Aunque se trata de una traducción, está hecha por el propio autor.	El tercer y último estadio descrito por Poster es el que más nos interesa. Se trata del intercambio mediatizado por la electrónica. En el campo de la música la introducción de la tecnología electrónica y digital hizo posible que cambiaran muchas cosas. Así, en el caso del rock, que todas las grabaciones se realizaran fundamentalmente para ser escuchadas en casa a través de los equipos de alta fidelidad, en los desplazamientos por la ciudad gracias a los walkman, a
Adell, Joan-Elies: La música en la era digital. Lérida: Milenio, 1998.	Adell, Joan-Elies	La música en la era digital	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Preliminares: Introducción. Aunque se trata de una traducción, está hecha por el propio autor.	Las cosas, sin embargo, no se han parado ni por un solo momento. Otras tecnologías han invadido el mundo de la música durante los años ochenta y los años noventa. Antes de continuar con el análisis de lo que significa para la música la entrada en este estadio mediatizado por la electrónica, quisiéramos detenernos en la interpretación que Jacques Attali nos ofrece de toda esta situación.
Adell, Joan-Elies: La música en la era digital. Lérida: Milenio, 1998.	Adell, Joan-Elies	La música en la era digital	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Preliminares: Introducción. Aunque se trata de una traducción, está hecha por el propio autor.	Hemos señalado anteriormente que nuestra intención era hablar de la relación que se establece en los conciertos, cosa que nos lleva a observar en qué medida el uso rutinario de la electrónica en los procesos de producción musical ha podido hacer tambalear esta imagen tópica y romántica (basada en la "autenticidad" y en la "individualidad" expresiva y creadora) del rock. Parece como si la práctica de la automatización y del pillaje —recordemos que la utilización del sampler permite "robar"
Adell, Joan-Elies: La música en la era digital. Lérida: Milenio, 1998.	Adell, Joan-Elies	La música en la era digital	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Preliminares: Introducción. Aunque se trata de una traducción, está hecha por el propio autor.	Hay, ciertamente, una fuerte inquietud, un gran malestar, en ciertos ámbitos "humanistas" respecto a la posibilidad de que algún constructo realizado a través de las tecnologías sea más "real" que lo real, que, a través de la electrónica, de la informática y de la realidad virtual, se nos propongan mundos simulados donde todo esté construido y fabricado según nuestras necesidades, nuestros gustos o nuestros placeres. No podemos dejar de recordar las  preguntas que cierran el libro de Baudrillard, El otro por sí mismo (1987; trad. esp. 1988: 86
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	Otros tipos de zumbadores como los piezoeléctricos basan su funcionamiento en la vibración de un cristal y tienen muchas aplicaciones dentro del campo de la electrónica.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	Los relés tienen gran aplicación en la electrónica de control, ya que las corrientes que son capaces de controlar por sus salidas son altas en comparación con otros componentes. Además, un relé puede encenderse o apagarse de muchas maneras: a través de un circuito controlado por una célula fotoeléctrica, un termistor, etc.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	Además, el desarrollo de la electrónica durante el siglo XX ha hecho necesaria la aparición de baterías de larga duración para aparatos diversos: calculadoras, ordenadores, cámaras fotográficas o de vídeo, teléfonos móviles, etc.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	La electrónica es la parte de las ciencias físicas dedicada al estudio de las propiedades conductoras de diferentes tipos de materiales, y la obtención con los mismos de distintos tipos de componentes (componentes electrónicos) con los cuales poder ejercer un control de la corriente eléctrica que circula por un circuito.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	– Puede distinguirse la industria electrónica de bienes para el consumo o electrónica de consumo, que fabrica productos tales como receptores de radio y televisión, vídeos, calculadoras, teléfonos, equipos de audio, etc.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	12 Técnicas de laboratorio: electrónica
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	La diferencia de las medidas de magnitudes eléctricas necesarias en electrónica respecto a las empleadas en electricidad se aprecia en su magnitud. Así, un valor de 10 A es un valor de intensidad de corriente normal, pero es muy alto comparado con las intensidades presentes en un circuito electrónico. Entre los aparatos más empleados para medidas electrónicas destacan el polímetro (ya estudiado) y el osciloscopio.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	La electrónica
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	Puede decirse que la electrónica nació con el descubrimiento del electrón por parte del físico inglés J. J. Thomson a finales del siglo XIX. Luego, el hallazgo de otros fenómenos físicos permitió producir y controlar las corrientes eléctricas débiles que usan los aparatos electrónicos.
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	Electrónica y telecomunicaciones
VV.AA.: Tecnología. Madrid: Santillana, 1998.	VV.AA.	Tecnología	1998	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			Curso: 3º ESO	Quizá sea el campo de las telecomunicaciones aquel en el que la electrónica ha producido un cambio más radical durante el siglo XX.
Tusquets Blanca, Óscar: Todo es comparable. Barcelona: Anagrama, 1998.	Tusquets Blanca, Óscar	Todo es comparable	1998	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				? Una vez dentro me enfrenté a un panel diabólico con una multitud de pulsadores cuya función estaba indicada por unos minúsculos ya no letreros, sino pictogramas, símbolos jeroglíficos absolutamente incomprensibles. Programar un vídeo para tres programas  consecutivos, en distintas cadenas, a varias semanas vista, es un juego de niños —tratándose de electrónica, mejor sería decir un juego de adultos— en comparación con ducharse en aquella cabina. A medida que fui pulsando teclas, conseguí escuchar todas las emisoras de radio, hablar por teléfono, saber la temperatura exterior, lavarme los pies y no sé cuántas cosas más; todo, menos ducharme normalmente. Al
99206001. Página web 1999. s.l.: s.n., 1999.		99206001. Página web 1999	1999	Primera edición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				El Programa Nacional de Tecnologías de la Información y de las Comunicaciones tiene por finalidad el fomento de la investigación productiva en las áreas de la electrónica, la informática y las comunicaciones.
99206003. Página web 1999. s.l.: s.n., 1999.		99206003. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				(07) ELECTRICIDAD Y ELECTRÓNICA.
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónica Industrial (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónica Industrial (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónico de Sistemas (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónica de Control y de Mantenimiento Industrial (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónica de Control y de Mantenimiento Industrial (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Sistemas Automáticos y Programables (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				ELECTRICIDAD Y ELECTRÓNICA
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Instalaciones y Líneas Eléctricas (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Máquinas Eléctricas (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Operadores de Cuadro y Automatismos (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Instrumentación y Control (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Robótica y Automática (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Sistemas Automáticos (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónica de Comunicaciones (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Electrónica de Comunicaciones (Electricidad y Electrónica).
99206004. Página web 1999. s.l.: s.n., 1999.		99206004. Página web 1999	1999	Fecha de adquisición	No ficción	Escrito	Miscelánea	Ciencias sociales, creencias y pensamiento	España				– Equipos de Informática (Electricidad y Electrónica).
