BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«POR DARÍO MARAVALL CASESNOVES». Maravall Casesnoves, Darío: Historia de la matemática en el siglo XIX (2ª parte). Madrid: RACEFN, 1994.	Maravall Casesnoves, Darío	Historia de la matemática en el siglo XIX (2ª parte)	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			No se incluyen las notas (págs. 258-274)	edición en 1877, que fue aumentada y corregida en la edición de 1894 y 1896. En esta obra se expone la teoría general de los sistemas vibrantes, las vibraciones transversales de cuerdas, longitudinales, transversales y torsionales de varillas, de membranas, placas y cáscaras (placas curvas) e incluso de vibraciones eléctricas; vibraciones en tubos, teoría de resonadores, etc. Es un compendio de los conocimientos de la época, no solamente en la Acústica propiamente dicha, sino en la teoría de ondas y vibraciones. A lord Rayleigh se debe la función de disipación que lleva su nombre, de la teoría de los movimientos amortiguados por resistencias proporcionales a
«POR DARÍO MARAVALL CASESNOVES». Maravall Casesnoves, Darío: Historia de la matemática en el siglo XIX (2ª parte). Madrid: RACEFN, 1994.	Maravall Casesnoves, Darío	Historia de la matemática en el siglo XIX (2ª parte)	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			No se incluyen las notas (págs. 258-274)	cuerdas, longitudinales, transversales y torsionales de varillas, de membranas, placas y cáscaras (placas curvas) e incluso de vibraciones eléctricas; vibraciones en tubos, teoría de resonadores, etc. Es un compendio de los conocimientos de la época, no solamente en la Acústica propiamente dicha, sino en la teoría de ondas y vibraciones. A lord Rayleigh se debe la función de disipación que lleva su nombre, de la teoría de los movimientos amortiguados por resistencias proporcionales a las velocidades; esta función es una forma cuadrática de las velocidades y mide la energía mecánica o eléctrica disipada en calor. Combinada con las ecuaciones de Lagrange permite desarrollar la teoría dinámica
«POR DARÍO MARAVALL CASESNOVES». Maravall Casesnoves, Darío: Historia de la matemática en el siglo XIX (2ª parte). Madrid: RACEFN, 1994.	Maravall Casesnoves, Darío	Historia de la matemática en el siglo XIX (2ª parte)	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España			No se incluyen las notas (págs. 258-274)	1838, Sturm y Liouville expusieron los primeros desarrollos extensos de lo que hoy es conocida, como problema de Sturm-Liouville, que han dado origen a la teoría de las funciones ortogonales. Se presenta este problema en muchas teorías físicas, incluso en la actualidad. Uno de los primeros de importancia física es la ecuación de las vibraciones de una cuerda de densidad variable.
Plasencia, Pedro; Villalón, Teclo: Manual de los vinos de España. León: Everest, 1994.	Plasencia, Pedro; Villalón, Teclo	Manual de los vinos de España	1994	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				5) Estará libre de vibraciones. Los movimientos alteran el sedimento y perjudican el tranquilo envejecimiento. Debe comprobarse que trenes, metro, autobuses, etc, no causen vibraciones.
Plasencia, Pedro; Villalón, Teclo: Manual de los vinos de España. León: Everest, 1994.	Plasencia, Pedro; Villalón, Teclo	Manual de los vinos de España	1994	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				5) Estará libre de vibraciones. Los movimientos alteran el sedimento y perjudican el tranquilo envejecimiento. Debe comprobarse que trenes, metro, autobuses, etc, no causen vibraciones.
López Bonillo, Diego: El Medio Ambiente. Madrid: Cátedra, 1994.	López Bonillo, Diego	El Medio Ambiente	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				, el suelo, el agua, el aire, el clima, la vegetación, la fauna, el paisaje, la población humana, el patrimonio histórico, además de la estructura y función de los ecosistemas presentes en el área previsiblemente afectada. Asimismo, debe comprender la estimación de la incidencia sobre los niveles de ruido, vibraciones, olores, emisiones luminosas o cualesquiera otros aspectos que pueden incidir negativamente sobre la calidad de vida de los ciudadanos.
López Bonillo, Diego: El Medio Ambiente. Madrid: Cátedra, 1994.	López Bonillo, Diego	El Medio Ambiente	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				– Nivel de ruidos y vibraciones.
Bustos Martín, Ignacio de: Multimedia. Madrid: Anaya Multimedia, 1996.	Bustos Martín, Ignacio de	Multimedia	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				El sonido es vibración, una vibración que se propaga a través del aire, pero el ser humano lo percibe como cambios de presión que se producen en el interior del tímpano, que posteriormente  son transmitidas en forma de sensaciones y estímulos al cerebro. Pero el tema que nos ocupa no es la explicación de cómo recoge el sonido el
Bustos Martín, Ignacio de: Multimedia. Madrid: Anaya Multimedia, 1996.	Bustos Martín, Ignacio de	Multimedia	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				El sonido es vibración, una vibración que se propaga a través del aire, pero el ser humano lo percibe como cambios de presión que se producen en el interior del tímpano, que posteriormente  son transmitidas en forma de sensaciones y estímulos al cerebro. Pero el tema que nos ocupa no es la explicación de cómo recoge el sonido el ser humano sino
Bustos Martín, Ignacio de: Multimedia. Madrid: Anaya Multimedia, 1996.	Bustos Martín, Ignacio de	Multimedia	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				sensaciones y estímulos al cerebro. Pero el tema que nos ocupa no es la explicación de cómo recoge el sonido el ser humano sino cómo lo hacen los ordenadores. Hasta hace poco, la forma tradicional de recoger y reproducir sonido era una forma analógica, es decir, un micrófono puede detectar y recoger una serie de vibraciones que convierte en corrientes eléctricas que son almacenadas en forma de pulsos magnéticos (el caso de las cintas musicales), o en forma de surcos (es el caso de los discos). Posteriormente estas corrientes eléctricas son leídas de esos soportes y enviadas a amplificadores y altavoces para su reproducción. La señal eléctrica en que es transformado
Bustos Martín, Ignacio de: Multimedia. Madrid: Anaya Multimedia, 1996.	Bustos Martín, Ignacio de	Multimedia	1994	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				. Posteriormente estas corrientes eléctricas son leídas de esos soportes y enviadas a amplificadores y altavoces para su reproducción. La señal eléctrica en que es transformado el sonido físicamente puede representarse en forma de onda sinusoidal (por ejemplo las que representan el seno o el coseno de un ángulo), una onda que muestra las diferentes vibraciones a lo largo del tiempo. En la figura 2.1 se puede observar un ciclo de onda sinusoidal.
«Prueba del Jeep Cherokee equipado con el motor turbodiesel». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano	El confort de marcha de todos los Cherokee también está presente en la versión turbodiesel, aunque en este caso las vibraciones que transmite la mecánica provocan diferentes ruidos de ajuste del cuadro de mandos así como de la caja de cambios.
«Cruyff tuvo que recurrir a la parte más ruda de la plantilla &ndash; El equipo azulgrana jugará los cuartos de final de la Liga de Campeones con el Paris Saint Germain». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	El Barcelona acabó tranquilo, pero sabiendo que ha logrado la clasificación con el agua al cuello, que no transmite las vibraciones del pasado. Cuando triunfan los obreros en un equipo que apela a la calidad, es un síntoma de una gripe futbolística. Pueden salvar un partido, pero no toda una temporada.
«En un año habrá plan para la restauración de la catedral de Burgos». El Mundo. Madrid: Unidad editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				de su departamento y de la Junta con el objetivo de cuantificar la inversión necesaria para ejecutar las obras de urgencia y para negociar la aportación de cada administración en esta primera fase. El mantenimiento de este monumento deberá correr a cargo de otras instituciones para que no vuelva a deteriorarse. La catedral burgalesa padece problemas de vibraciones en sus agujas, mal de piedra en sus fachadas y cimborrio, humedades en el claustro bajo, descomposición de relieves del trasaltar y deterioro en numerosos cuadros y vidrieras.
«DANZA / NEDERLANDS DANS THEATER». El Mundo. Madrid: UNIDAD EDITORIAL, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	rígidos de Menina, que toman vida propia al separarse los cuerpos femeninos de ellos. La idea funciona como símbolo de desprendimiento, de corte o muerte parcial (el título es paráfrasis de orgasmo). Todavía hay en la coreografía la conjunción de lo aéreo y lo terreno del clásico Kylián, pero las vibraciones y espasmos que dan pulso físico a las notas de Mozart anunciaban el cambio de órbita de este creador.
«LOS PRIMEROS DEL AÑO». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994. Mayúsculas no acentuadas en el original	que Opel utilizaba hasta ahora en el viejo Omega, y cuyo rendimiento siempre resultó bastante mediocre en el terreno de las prestaciones. Con este conocido y excelente motor BMW, Opel puede ofrecer ahora una buena berlina turbodiesel de la categoría media/alta. A destacar tanto las buenas prestaciones como el silencio de funcionamiento además de la ausencia de vibraciones de origen mecánico.
«LEXUS LS 400». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1995	Lo que más sorprende es el silencio de marcha, tanto por la buena insonorización del motor como por lo bien que se han conseguido filtrar las vibraciones y ruidos parásitos que genera el que el coche ruede sobre el asfalto.
«Bloc de notas». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	cuerpos, el terror de sus miradas, la inquietante silueta de las SS o el color de la noche en los campos de concentración? Lean los testimonios. Escuchen a los supervivientes. Había en la entonación alemana de los «Schnell», «Raus» o «Juden», escupidos por los kapos, una vibración que era, se quiera o no, constitutiva de su martirio. Incluso el ladrido de los perros, del que Jankelevitch decía que parecían que «ladraban en alemán»... ¿Auschwitz en inglés? No es un sacrilegio, pero sí un pecado. Porque la palabra es el verbo y el verbo, en
«Un pocero fallece mientras limpiaba una alcantarilla de Madrid». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Icluido en el CD-ROM del primer semestre de 1994	En un determinado momento, al parecer por las vibraciones de la maquinaria que se utiliza para desatascar el alcantarillado, se rompió una bolsa de agua (agua que queda retenida en las tuberías por la suciedad de las mismas). El líquido irrumpió en la galería subterránea donde se encontraban los trabajadores realizando sus labores.
«Crítica de Música: LOS HALFFTER (***)». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Incluido en CD-ROM del segundo semestre de 1994	Antes, hubo palabras de José Luis Pérez de Arteaga, coordinador del ciclo, y de Cristóbal Halffter. Pudimos luego conocer una hermosa obra audiovisual, de Cristóbal y el pintor Kichsgaessner. El compositor, en esta ocasión, con técnicas electroacústicas, no nos presenta un discurso musical con secciones reconocibles, sino una vibración continua, un persistente y cambiante latido que da lugar a la fantasía imaginativa en la imagen, con punto de partida y de llegada en una especie de encefalograma plano. La línea se agita por la música, y da lugar a una bella fantasía abstracta.
«Butragueño no entró en la convocatoria, «pero no me siento culpable», dice Valdano &mdash; Alfonso vuelve después de dos meses y medio &mdash; Cantatore quiere presión sobre todo el campo madridista». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	«Tengo contradicciones personales de cara al partido con el Tenerife, pero no las tengo profesionales porque soy un obsesivo en mi trabajo y voy a muerte y quiero ser cada día más grande», dijo Valdano para explicar sus vibraciones antes de la cita.
«Casi la mitad del elenco de la Compañía Nacional de Danza lleva años sin bailar por lo que denominan «dictadura» de su director artístico». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	EL MUNDO del pasado lunes), aflora el malestar reinante en el seno de este ballet. Y sobre todo, entre los «indeseables» que calientan banquillo a la sombra de Duato con explicaciones como «bailas muy bien pero no entras en mis planes» o «eres muy bueno pero no me das buenas vibraciones».
Solares, Ignacio: Nen, la inútil. México: Alfaguara, 1994.	Solares, Ignacio	Nen, la inútil	1994	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica			igual porque adivinamos la gran presencia invisible por encima de nosotros y somos escuchados. ¿Te das cuenta, Juan? Somos escuchados.Los rasgos mismos de la fisionomía de Felipe delataban la feroz lucha interior: los surcos, tan prematuros para su edad, que de pronto le partían la frente y el entrecejo; la vibración nerviosa del mentón; las comisuras de los labios remarcadas, acostumbradas a pasar de una extrema tensión a una risa irrefrenada; los ojos muy vivos o tristes, fustigados por continuas sombras que sólo ellos veían; de una suave dulzura a una expresión voluntariosa y dura que reflejaba un dominante afán de imponer pareceres y convicciones
Gómez Pérez, Rafael: El rock. Historia y análisis del movimiento cultural más importante del siglo XX. Madrid: El Drac, 1994.	Gómez Pérez, Rafael	El rock. Historia y análisis del movimiento cultural más importante del siglo XX	1994	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				Y todo esto confortado por la multitud, por el calor humano, por una comunidad o comuna. Al calor de la comunidad se podían tener «buenas vibraciones» como decían incluso los Beach Boys, que eran —o aparentaban ser— hasta hacía muy poco unos muchachotes fuertes, sanos y deportistas.
Regás, Rosa: Azul. Barcelona: Destino, 1994.	Regás, Rosa	Azul	1994	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1994	Hacia las nueve Leonardus abrió la puerta y se instaló en el camarote central para ordenar y guardar las cartas y los mapas. Martín se tumbó otra vez en la litera y procuró dormir pero sólo logró dejarse mecer por la modorra de la resaca que se acentuaba con la vibración del motor.
Vallejo, Fernando: La virgen de los sicarios. Santafé de Bogotá: Alfaguara, 1999.	Vallejo, Fernando	La virgen de los sicarios	1994	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			Los tapones de algodón no sirven definitivamente para los oídos. Dejan pasar la música disco o "heavy metal". O no es que la dejen pasar, es que vibra el hueso, el temporal, y la vibración taladra el cerebro. Así que el problema de la casetera de Alexis y mi amor por él no tiene solución. Sin solución me voy solo a la calle. Solo como nací, a jugarme la vida y a visitar iglesias.
Pinto, Julieta: El despertar de Lázaro. San José: Red Editorial Iberoamericana, 1994.	Pinto, Julieta	El despertar de Lázaro	1994	Primera edición	Ficción	Escrito	Libro	Novela	Costa Rica	México y Centroamérica			momentáneo éxtasis ante un color o un sonido, palpitaciones en las sienes me sumergían en el tiempo eufórico de la adolescencia. Crujían las hojas secas de la estación anterior y los árboles comenzaban a dar sombra. El roce de una rama, hinchada por el deseo de brotar en hojas tiernas, sacudió mi cuerpo con insólitas vibraciones. Vagamente me sentí caer, no sé si en un sueño profundo, o en una alucinación de discordancias, donde el golpe de mis arterias se unía en un solo eco con el goteo de la savia y al bramido de la tierra. Por primera y única vez sentí la unidad total de la vida:
VV.AA.: Quito. Transformaciones urbanas y arquitectónicas. Quito: Trama, 1994.	VV.AA.	Quito. Transformaciones urbanas y arquitectónicas	1994	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Ecuador	Andina		No se acentúan las mayúsculas.	sobre la prevención y control de la contaminación ambiental producida por las descargas líquidas industriales y las emisiones para la atmósfera, los artículos que recogen este tema, hacen referencia al estudio realizado por la Dirección de Higiene y Medio Ambiente del Municipio. Igualmente se trata la prevención y control de la contaminación por ruidos y vibraciones producidos por máquinas, equipos y herramientas industriales, de acuerdo al Reglamento para la Prevención y Control de la Contaminación Ambiental, emitido por el Ministerio de Salud.
«MARIA LLUISA BORRAS». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	. Menos aún cabe cualquier comparación con los cold painters o pintores de contorno duro aunque sea cierto que apliquen también sobre la tela, grandes zonas de color unido porque nada hay en Borrell de la frialdad ni mucho menos de la rígida y maquinal factura que los caracteriza sino que nunca deja de aparecer en su pintura la vibración poética del trazo de su mano.
«CARLOS SENTIS». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano	historia y no para lo inmediato como proyectiles de unos contra otros. Sin mencionar Europa, ha habido descargas en profundidad y han llegado hasta nosotros los cascos de metralla. Esta vez "nosotros" quiere decir nuestro ámbito electoral, que, como en otras contiendas, más que disparar, Cataluña ha recibido de fuera la vibración y la descarga eléctrica. Días atrás, aquí mismo, en "La Vanguardia", Gregorio Morán recordaba el oasis político que Cataluña había sido durante los últimos años de la II República. Y aunque ironizaba un poco con ello, reconocía Morán que, en cierta manera, existe aquí una tolerancia y un trato entre la
«CARLOS SENTIS». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano	CATALUÑA, más que disparar, ha recibido de fuera la vibración y la descarga eléctrica
«Un &#34;chaleco virtual&#34; permite vivir los sonidos televisivos.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	Así como el volumen de la voz se multiplica al hablar a través de un altavoz, el "Interactor" opera como un altavoz "presionando vibraciones" contra el cuerpo del usuario, que vive "en directo" los sonidos que recibe. "Sientes todas las texturas del sonido viajando a través de tus huesos —predica Shultz—. Si en la pantalla aparece un monstruo rugiendo 'Grrrr', sientes el rugido a lo largo de la espina dorsal."
«&#34;Los planos de la demolición&#34;». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Versión realizada sobre texto plano	Supervivientes. Una ciudad grande e inclemente. Y muchos amigos perdidos... Son versos muy alejados de los que suelen llegar a los libros "de poesía": no conocen la impostura, la retórica, el amaneramiento literario. Los versos de El Angel nacen de una vida vivida y escrita a fondo. Y suenan con vibración achulada y austera, como las canciones de Lou Reed y los Stones. En los planos de esta demolición se puede seguir la pista de todo lo perdido. Doscientas cincuenta páginas como un espejo roto contra el que confrontar muchos sueños.
«Soledad Bertrand.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			No se acentúan nunca las mayúsculasVersión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	desarrollar las posibilidades de la propia pintura. Y entonces sus obras alcanzan una personal decantación. John Richardson escribía que le gustaban los pintores que pintan lo que no se ve, como el viento, pues en lo invisible es donde se oculta lo esencial. Y que por ello le gustaban las obras de Soledad Bertrand, con su vibración especial en las hierbas, en las flores... Este es, en efecto, el encanto de su obra. F. M.
«JORDI MARAGALL I NOBLE.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	y su charla amena. A veces nos tenía en el teléfono durante diez minutos o más y siempre comentaba con fluidez los acontecimientos de la vida cultural y política. Precisamente por su entrega generosa a su esposa sentía como compensación la necesidad de comunicarse con sus amigos, que eran muchos, y de hacer sentir su vibración por todo lo noble y alto de la sociedad. En este sentido fue generoso con las empresas ciudadanas que perseguían objetivos culturales o sociales. Discretamente, fue un hombre cabal y limpio, un modelo a imitar por todos los que sienten anhelos de pasar por la vida bajo el signo del amor. Descanse en paz
Pelta, Roberto; Vivas, Enrique: Tengo alergia, ¿Qué debo saber?. Barcelona: Grupo Zeta, 1995.	Pelta, Roberto; Vivas, Enrique	Tengo alergia, ¿Qué debo saber?	1995	Primera edición	No ficción	Escrito	Libro	Salud	España				En cambio, decimos que hay angioedema cuando esta misma lesión se localiza en el tejido celular subcutáneo, en lugar de hacerlo en la dermis. Entre los numerosos agentes que pueden desencadenar estos procesos se encuentran algunos fármacos y alimentos, e incluso ciertos agentes físicos, como el calor o el frío, el roce, presión, vibraciones, agua, o el estrés.
Montaño Hurtado, Alfredo: Andanzas del indio Vicente Alonso. México D.F.: EDAMEX, 1995.	Montaño Hurtado, Alfredo	Andanzas del indio Vicente Alonso	1995	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica			; los que ya en las salinas, aunque creyeran estar en completo estado de aislamiento,  mientras la mar en aquel amanecer era de un zureo constante, que incitaba a la plenitud del abandono, apenas con el sol emergiendo, les llevaron a remontar, contracorriente, el despeñadero táctil, el refocileo nutricio y la vibración contráctil, que culminó justo al pasar por ahí aquel costeño haciéndose advertir, guadaña al hombro, con el tropel de su importuno caminar y discreto silbido.
Serrano, Marcela: Antigua vida mía. Madrid: Alfaguara, 1995.	Serrano, Marcela	Antigua vida mía	1995	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena		No consta el Depósito Legal, pero sí el número de Inscripción Nº 93.140	entre feroces y acogedores, de un guatemalteco. Violeta percibió algo que no supo configurar en su conciencia, pero no pudo abstraerse de las ondas casi magnéticas que expelía aquel hombre. Era joven y muy apuesto. Su mirada quedó fija en él, temerosa de si habría de recordar ese rostro, temerosa de las vibraciones del cuerpo de su madre.
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			millonésimo de millonésimo de millonésimo de centímetro. Uno se pregunta si a estos niveles importa la diferencia entre un punto y una coma. Según la teoría de cuerdas importa, y mucho. Por su extensión, a diferencia del punto, la cuerda puede vibrar. Y hacerlo de muchas maneras, cada modo de vibración representando una partícula diferente. Así, una misma cuerda puede dar origen al electrón, al fotón, al gravitón, al neutrino y a todas las demás partículas, según cómo vibre.
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			su calefactor y en parte del choque de los electrones que circulan por él, con los átomos que lo forman, haciendo vibrar a estos últimos cada vez con mayor amplitud. El color rojizo que adquieren las cosas muy calientes es una manifestación de este vibrar frenético, es energía en forma de luz que sueltan las vibraciones al medio ambiente. Los átomos del calefactor,  a su vez, chocan con las moléculas del aire, aumentando su velocidad. Si ponemos las manos cerca, estas veloces moléculas chocan con los átomos de la superficie de nuestras manos haciéndolos vibrar más fuertemente, movimiento que afecta las terminaciones nerviosas y finalmente
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			es más que transferir movimiento de los iones de una llama a los átomos del metal de la olla, y de éstos, a las moléculas de agua. En el termómetro con que nos tomamos la temperatura del cuerpo, el mercurio se dilata porque vibran sus átomos. Al subir la temperatura, la vibración tiene cada vez mayor amplitud necesitando más espacio, y hace que el mercurio se agrande.
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			La teoría de cuerdas para las partículas elementales descrita en el Capítulo 2 se basa en las diversas formas en que vibra una cuerda tensa. Las partículas serían vibraciones particulares de ese objeto. Si vibra así, es un electrón; si vibra asá, es un muón, etc. La idea es extraña, pero no nueva. La usó Louis de Broglie para el átomo cuarenta años antes que Gabrielle Veneziano sugiriera "supongamos que el electrón no es un punto sino una cuerda".
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			nota situada en el centro del piano). Afinada así, la cuerda no sólo puede vibrar a esta frecuencia sino también en sus armónicos, a 880, 1.320 o cualquier múltiplo entero de la fundamental. Algo semejante ocurre con la columna de aire en el interior de una flauta o de un tambor. Las vibraciones le dan a la cuerda el aspecto de tira de salchichas, con una (fundamental), dos (primer armónico) o más salchichas según el modo de vibración. Aunque no lo parece, uno puede formar estos lóbulos, sumando ondas viajeras, ondas de sonido que van y vienen por la cuerda o el aire
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			1.320 o cualquier múltiplo entero de la fundamental. Algo semejante ocurre con la columna de aire en el interior de una flauta o de un tambor. Las vibraciones le dan a la cuerda el aspecto de tira de salchichas, con una (fundamental), dos (primer armónico) o más salchichas según el modo de vibración. Aunque no lo parece, uno puede formar estos lóbulos, sumando ondas viajeras, ondas de sonido que van y vienen por la cuerda o el aire. Desde el punto de vista matemático, se trata de soluciones a una "ecuación de onda" que contiene parámetros como la tensión de la cuerda o la densidad
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			que van y vienen por la cuerda o el aire. Desde el punto de vista matemático, se trata de soluciones a una "ecuación de onda" que contiene parámetros como la tensión de la cuerda o la densidad del aire, la longitud de la cuerda o columna y, desde luego, la forma como la vibración empieza, como se la excita inicialmente.
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			luz también son miembros de la familia, y entre las ondas electromagnéticas que aceptan como soluciones hay las llamadas ondas estacionarias. Estas últimas ocurren si encerramos la luz en una caja de espejos, que favorezca el rebote y consecuente ir y venir de las ondas; forman entonces, como en la cuerda, diferentes modos de vibración, el fundamental y sus armónicos. El láser moderno aprovecha esta propiedad;  su rayo milagroso siempre emerge por un portillo desde una especie de flauta electromagnética. De Broglie no hizo más que sugerir que los electrones también podían ser miembros de la familia y por lo tanto constituir ondas viajeras y formar tiras de salchichas en el espacio...
Claro Huneeus, Francisco: A la sombra del asombro. El mundo visto por la física. Santiago de Chile: Andrés Bello, 1996.	Claro Huneeus, Francisco	A la sombra del asombro. El mundo visto por la física	1995	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena			Si los electrones son ondas, al encerrarlos en una caja deberían tener modos especiales de vibración, como cuerdas y tambores, algún modo fundamental y sus armónicos. Lo interesante es que hay frecuencias privilegiadas que ocurren, como en el piano, mientras el resto de las frecuencias queda proscrito. La vibración puede darse en alguno de esos modos, o en una mezcla de ellos, tal como en la cuerda
